# x_m, y_m, w_tr_right_m, w_tr_left_m
-35.7348186644,54.2319757679,0.6308210327,0.6308210327
-35.6535079962,54.5488699669,0.6355419278,0.6355419278
-35.5721577518,54.8657815009,0.6405553780,0.6405553780
-35.4910169666,55.1827669539,0.6458494827,0.6458494827
-35.4102217041,55.4998534079,0.6514117083,0.6514117083
-35.3297274820,55.8170208458,0.6572289522,0.6572289522
-35.2494739221,56.1342450641,0.6632876061,0.6632876061
-35.1694003847,56.4515019245,0.6695736231,0.6695736231
-35.0894463606,56.7687671580,0.6760725837,0.6760725837
-35.0095512102,57.0860164302,0.6827697649,0.6827697649
-34.9296544898,57.4032257338,0.6896502087,0.6896502087
-34.8496955596,57.7203706690,0.6966987903,0.6966987903
-34.7696139107,58.0374270974,0.7039002874,0.7039002874
-34.6893490340,58.3543708156,0.7112394478,0.7112394478
-34.6088402897,58.6711775546,0.7187010568,0.7187010568
-34.5280271689,58.9878231761,0.7262700030,0.7262700030
-34.4468491625,59.3042833457,0.7339313429,0.7339313429
-34.3652751330,59.6205571477,0.7416703631,0.7416703631
-34.2835524149,59.9368628068,0.7494726408,0.7494726408
-34.2020816105,60.2535395005,0.7573241017,0.7573241017
-34.1212642377,60.5709293498,0.7652110751,0.7652110751
-34.0410342926,60.8906834978,0.7731203454,0.7731203454
-33.9587192406,61.2164574724,0.7810392017,0.7810392017
-33.8446130286,61.5201255189,0.7889554823,0.7889554823
-33.6537372006,61.7507427990,0.7968576164,0.7968576164
-33.3884025458,61.8927770157,0.8047346622,0.8047346622
-33.0688923962,61.9497261117,0.8125763396,0.8125763396
-32.7296612230,61.9616970788,0.8203730599,0.8203730599
-32.3948611392,61.9662081710,0.8281159511,0.8281159511
-32.0664186202,61.9800835031,0.8357968774,0.8357968774
-31.7443987540,62.0184045313,0.8434084561,0.8434084561
-31.4295092669,62.0919260249,0.8509440689,0.8509440689
-31.1241508936,62.2000030561,0.8583978675,0.8583978675
-30.8309998978,62.3401355898,0.8657647779,0.8657647779
-30.5527324773,62.5098235909,0.8730404963,0.8730404963
-30.2920248957,62.7065670898,0.8802214826,0.8802214826
-30.0515534163,62.9278659206,0.8873049498,0.8873049498
-29.8339491007,63.1712069651,0.8942888474,0.8942888474
-29.6394302393,63.4333761822,0.9011718422,0.9011718422
-29.4646403166,63.7101210657,0.9079532937,0.9079532937
-29.3059336826,63.9971053127,0.9146332272,0.9146332272
-29.1598912852,64.2902718119,0.9212123009,0.9212123009
-29.0250522085,64.5879766160,0.9276917718,0.9276917718
-28.9009571729,64.8898106841,0.9340734572,0.9340734572
-28.7871196862,65.1953699472,0.9403596925,0.9403596925
-28.6824141504,65.5041601939,0.9465532879,0.9465532879
-28.5851590697,65.8156093690,0.9526574812,0.9526574812
-28.4936547632,66.1291424737,0.9586758889,0.9586758889
-28.4062012880,66.4441849014,0.9646124552,0.9646124552
-28.3210988323,66.7601616533,0.9704713995,0.9704713995
-28.2366475841,67.0764979921,0.9762571632,0.9762571632
-28.1513052512,67.3926683727,0.9819743538,0.9819743538
-28.0648744106,67.7085676077,0.9876276909,0.9876276909
-27.9778395922,68.0243036974,0.9932219489,0.9932219489
-27.8906903627,68.3399862120,0.9987619026,0.9987619026
-27.8039164853,68.6557249183,1.0042522714,1.0042522714
-27.7180075919,68.9716293865,1.0096976646,1.0096976646
-27.6334534458,69.2878092523,1.0151025275,1.0151025275
-27.5506628258,69.6043564241,1.0204710897,1.0204710897
-27.4696769437,69.9212817606,1.0258073138,1.0258073138
-27.3904328045,70.2385732910,1.0311148470,1.0311148470
-27.3128672828,70.5562190443,1.0363969750,1.0363969750
-27.2369173183,70.8742070495,1.0416565774,1.0416565774
-27.1625198509,71.1925252048,1.0468960868,1.0468960868
-27.0896118203,71.5111616047,1.0521174502,1.0521174502
-27.0181302319,71.8301042782,1.0573220955,1.0573220955
-26.9480118946,72.1493411234,1.0625108987,1.0625108987
-26.8791938791,72.4688601695,1.0676841564,1.0676841564
-26.8116130598,72.7886494455,1.0728415630,1.0728415630
-26.7452063765,73.1086969804,1.0779821898,1.0779821898
-26.6799108344,73.4289906723,1.0831044698,1.0831044698
-26.6156632425,73.7495186813,1.0882061859,1.0882061859
-26.5524006062,74.0702688399,1.0932844645,1.0932844645
-26.4900598651,74.3912292428,1.0983357722,1.0983357722
-26.4285780246,74.7123879189,1.1033559174,1.1033559174
-26.3678918936,75.0337328319,1.1083400572,1.1083400572
-26.3079384773,75.3552519453,1.1132827077,1.1132827077
-26.2486547157,75.6769333537,1.1181777585,1.1181777585
-26.1899775485,75.9987649551,1.1230184930,1.1230184930
-26.1318439155,76.3207347787,1.1277976112,1.1277976112
-26.0741907566,76.6428308535,1.1325072576,1.1325072576
-26.0169550115,76.9650412085,1.1371390535,1.1371390535
-25.9600735548,77.2873538074,1.1416841320,1.1416841320
-25.9034834570,77.6097566137,1.1461331773,1.1461331773
-25.8471215271,77.9322377218,1.1504764681,1.1504764681
-25.7909452454,78.2547870580,1.1547039225,1.1547039225
-25.7350818442,78.5774110982,1.1588051480,1.1588051480
-25.6797422218,78.9001244301,1.1627694925,1.1627694925
-25.6251379309,79.2229417720,1.1665860999,1.1665860999
-25.5714803930,79.5458777770,1.1702439645,1.1702439645
-25.5189810952,79.8689470325,1.1737319913,1.1737319913
-25.4678516554,80.1921641917,1.1770390552,1.1770390552
-25.4183035608,80.5155440382,1.1801540622,1.1801540622
-25.3705482330,80.8391010943,1.1830660116,1.1830660116
