# x_m, y_m, w_tr_right_m, w_tr_left_m
55.1082796683,-7.6769829334,0.7140032267,0.7140032267
55.5195786564,-7.7340130904,0.7103429805,0.7103429805
55.9308790555,-7.7910475633,0.7065770004,0.7065770004
56.3421809486,-7.8480866012,0.7027114428,0.7027114428
56.7534844186,-7.9051305361,0.6987534288,0.6987534288
57.1647893827,-7.9621797830,0.6947110239,0.6947110239
57.5760959238,-8.0192346738,0.6905932133,0.6905932133
57.9874042078,-8.0762955406,0.6864098700,0.6864098700
58.3987141518,-8.1333627984,0.6821717208,0.6821717208
58.8100258389,-8.1904367791,0.6778903047,0.6778903047
59.2213392689,-8.2475178148,0.6735779287,0.6735779287
59.6326546079,-8.3046062374,0.6692476175,0.6692476175
60.0439717729,-8.3617024621,0.6649130602,0.6649130602
60.4552908469,-8.4188068206,0.6605885528,0.6605885528
60.8666119129,-8.4759196451,0.6562889356,0.6562889356
61.2779349709,-8.5330412676,0.6520295299,0.6520295299
61.6892600208,-8.5901721030,0.6478260690,0.6478260690
62.1005872288,-8.6473124834,0.6436946277,0.6436946277
62.5119165947,-8.7044627407,0.6396515491,0.6396515491
62.9232481186,-8.7616232900,0.6357133699,0.6357133699
63.3345818835,-8.8187943802,0.6318967431,0.6318967431
63.7459175574,-8.8759755134,0.6282183594,0.6282183594
64.1572543103,-8.9331644485,0.6246948693,0.6246948693
64.5685911462,-8.9903586126,0.6213428022,0.6213428022
64.9799269861,-9.0475555987,0.6181784877,0.6181784877
65.3912609171,-9.1047527507,0.6152179757,0.6152179757
65.8025920260,-9.1619477448,0.6124769575,0.6124769575
66.2139192339,-9.2191379249,0.6099706889,0.6099706889
66.6252415449,-9.2763208841,0.6077139130,0.6077139130
67.0365580459,-9.3334941323,0.6057207867,0.6057207867
67.4478676580,-9.3906550965,0.6040048083,0.6040048083
67.8591695510,-9.4478012869,0.6025787484,0.6025787484
68.2704625632,-9.5049302963,0.6014545831,0.6014545831
68.6817458644,-9.5620395519,0.6006434308,0.6006434308
69.0930183756,-9.6191264805,0.6001554934,0.6001554934
69.5042791009,-9.6761887583,0.6000000000,0.6000000000
69.9155272103,-9.7332237292,0.6001851558,0.6001851558
70.3267615417,-9.7902289863,0.6007180954,0.6007180954
70.7379811822,-9.8472019566,0.6016048410,0.6016048410
71.1491851358,-9.9041402331,0.6028502651,0.6028502651
71.5603724895,-9.9610411597,0.6044580582,0.6044580582
71.9715421643,-10.0179024126,0.6064307030,0.6064307030
72.3826932472,-10.0747214187,0.6087694527,0.6087694527
72.7938246592,-10.1314956050,0.6114743160,0.6114743160
73.2049354873,-10.1882225646,0.6145440467,0.6145440467
73.6160248185,-10.2448998075,0.6179761404,0.6179761404
74.0270915739,-10.3015247606,0.6217668354,0.6217668354
74.4381347574,-10.3580950170,0.6259111211,0.6259111211
74.8491581039,-10.4146404566,0.6304027498,0.6304027498
75.2601807865,-10.4712959535,0.6352342578,0.6352342578
75.6712248830,-10.5282172151,0.6403969878,0.6403969878
76.0823124712,-10.5855601144,0.6458811198,0.6458811198
76.4934657121,-10.6434803586,0.6516757069,0.6516757069
76.9047067665,-10.7021337379,0.6577687151,0.6577687151
77.3160576293,-10.7616761254,0.6641470690,0.6641470690
77.7275405444,-10.8222633113,0.6707967026,0.6707967026
78.1391775897,-10.8840510859,0.6777026130,0.6777026130
78.5509909261,-10.9471951561,0.6848489206,0.6848489206
78.9630025484,-11.0118513953,0.6922189317,0.6922189317
79.3752347005,-11.0781755936,0.6997952049,0.6997952049
79.7877095433,-11.1463235411,0.7075596210,0.7075596210
80.1993257557,-11.2181242990,0.7154934568,0.7154934568
80.5814141290,-11.3364692160,0.7235774600,0.7235774600
80.8772240488,-11.5832082213,0.7317919269,0.7317919269
81.0403995161,-11.9551875807,0.7401167829,0.7401167829
81.0560851872,-12.3695661013,0.7485316632,0.7485316632
81.0075765116,-12.7892430646,0.7570159950,0.7570159950
80.9646328733,-13.2030394264,0.7655490813,0.7655490813
80.9280909908,-13.6152857714,0.7741101830,0.7741101830
80.8947050833,-14.0279230443,0.7826786031,0.7826786031
80.8622358230,-14.4408725616,0.7912337691,0.7912337691
80.8284535097,-14.8540358857,0.7997553144,0.7997553144
80.7911285263,-15.2673147452,0.8082231591,0.8082231591
80.7480311728,-15.6806108687,0.8166175884,0.8166175884
80.6970011368,-16.0938263165,0.8249193296,0.8249193296
80.6398156876,-16.5068820732,0.8331096258,0.8331096258
80.5842287270,-16.9197275090,0.8411703078,0.8411703078
80.5384937306,-17.3323144013,0.8490838621,0.8490838621
80.5108642574,-17.7445947761,0.8568334955,0.8568334955
80.5095937002,-18.1565203279,0.8644031963,0.8644031963
80.5429356178,-18.5680429998,0.8717777916,0.8717777916
80.6225418200,-18.9761410270,0.8789429994,0.8789429994
80.8206518834,-19.3239091669,0.8858854770,0.8858854770
81.1600830499,-19.5581056942,0.8925928647,0.8925928647
81.5490768203,-19.7250183825,0.8990538239,0.8990538239
81.9286986958,-19.8895685714,0.9052580703,0.9052580703
82.2994723207,-20.0708767856,0.9111964024,0.9111964024
82.6728428357,-20.2576051199,0.9168607245,0.9168607245
83.0523220350,-20.4208669066,0.9222440633,0.9222440633
83.4316090903,-20.5884265764,0.9273405801,0.9273405801
83.7921365029,-20.8115688079,0.9321455780,0.9321455780
84.0538054684,-21.1074799042,0.9366555012,0.9366555012
